set,day_no,day_title,sort_order,headword,word_type,meaning_ko,meanings
advanced,45,,24,dilemma,,,
advanced,45,,25,render,,,
advanced,45,,26,indispensable,,,
advanced,45,,27,outdated,,,
advanced,45,,28,bother,,,
advanced,45,,29,counteract,,,
advanced,45,,30,static,,,
advanced,45,,31,sustain,,,
advanced,45,,32,posture,,,
advanced,45,,33,discourse,,,
advanced,45,,34,bribe,,,
advanced,45,,35,juggle,,,
advanced,45,,36,perspiration,,,
advanced,45,,37,retention,,,
advanced,45,,38,outrage,,,
advanced,45,,39,distress,,,
advanced,45,,40,nursery,,,
advanced,46,,1,encircle,,,
advanced,46,,2,notion,,,
advanced,46,,3,disgust,,,
advanced,46,,4,fragment,,,
advanced,46,,5,oversee,,,
advanced,46,,6,creep,,,
advanced,46,,7,clarify,,,
advanced,46,,8,contagious,,,
advanced,46,,9,deterioration,,,
advanced,46,,10,currency,,,
advanced,46,,11,janitor,,,
advanced,46,,12,blush,,,
advanced,46,,13,intervene,,,
advanced,46,,14,nomad,,,
advanced,46,,15,cuisine,,,
advanced,46,,16,dare,,,
advanced,46,,17,solvent,,,
advanced,46,,18,cultivate,,,
advanced,46,,19,ascent,,,
advanced,46,,20,advocate,,,
advanced,46,,21,spur,,,
advanced,46,,22,discern,,,
advanced,46,,23,scheme,,,
advanced,46,,24,weigh,,,
advanced,46,,25,publicity,,,
advanced,46,,26,declare,,,
advanced,46,,27,brisk,,,
advanced,46,,28,exile,,,
advanced,46,,29,whisper,,,
advanced,46,,30,unanimous,,,
advanced,46,,31,deviation,,,
advanced,46,,32,dissolve,,,
advanced,46,,33,constraint,,,
advanced,46,,34,itch,,,
advanced,46,,35,fling,,,
advanced,46,,36,delude,,,
advanced,46,,37,dehydrate,,,
advanced,46,,38,underneath,,,
advanced,46,,39,metabolism,,,
advanced,46,,40,appoint,,,
advanced,47,,1,pinch,,,
advanced,47,,2,punctual,,,
advanced,47,,3,arbitrary,,,
advanced,47,,4,catastrophe,,,
advanced,47,,5,exert,,,
advanced,47,,6,aviate,,,
advanced,47,,7,headquarters,,,
advanced,47,,8,rectangular,,,
advanced,47,,9,delegate,,,
advanced,47,,10,elect,,,
advanced,47,,11,thorn,,,
advanced,47,,12,empathize,,,
advanced,47,,13,expertise,,,
advanced,47,,14,renovate,,,
advanced,47,,15,wrench,,,
advanced,47,,16,interval,,,
advanced,47,,17,degrade,,,
advanced,47,,18,retort,,,
advanced,47,,19,shudder,,,
advanced,47,,20,realm,,,
advanced,47,,21,segment,,,
advanced,47,,22,coexist,,,
advanced,47,,23,hospitality,,,
advanced,47,,24,estate,,,
advanced,47,,25,displace,,,
advanced,47,,26,cripple,,,
advanced,47,,27,drawback,,,
advanced,47,,28,tactics,,,
advanced,47,,29,dread,,,
advanced,47,,30,dispute,,,
advanced,47,,31,console,,,
advanced,47,,32,stack,,,
advanced,47,,33,cynical,,,
advanced,47,,34,reprove,,,
advanced,47,,35,verify,,,
advanced,47,,36,engross,,,
advanced,47,,37,bulk,,,
advanced,47,,38,despise,,,
advanced,47,,39,manuscript,,,
advanced,47,,40,flee,,,
advanced,48,,1,prehistoric,,,
advanced,48,,2,barrel,,,
advanced,48,,3,predecessor,,,
advanced,48,,4,alienate,,,
advanced,48,,5,proclaim,,,
advanced,48,,6,subordinate,,,
advanced,48,,7,furnish,,,
advanced,48,,8,fume,,,
advanced,48,,9,staple,,,
advanced,48,,10,dimension,,,
advanced,48,,11,dispersal,,,
advanced,48,,12,eloquent,,,
advanced,48,,13,innermost,,,
advanced,48,,14,hazardous,,,
advanced,48,,15,skull,,,
advanced,48,,16,detergent,,,
advanced,48,,17,brutal,,,
advanced,48,,18,rash,,,
advanced,48,,19,bypass,,,
advanced,48,,20,dispense,,,
advanced,48,,21,tact,,,
advanced,48,,22,monotonous,,,
advanced,48,,23,perpetual,,,
advanced,48,,24,eligible,,,
advanced,48,,25,legacy,,,
advanced,48,,26,melancholy,,,
advanced,48,,27,simplicity,,,
advanced,48,,28,hierarchy,,,
advanced,48,,29,overload,,,
advanced,48,,30,enact,,,
advanced,48,,31,burnout,,,
advanced,48,,32,legitimate,,,
advanced,48,,33,shuffle,,,
advanced,48,,34,summarize,,,
advanced,48,,35,eject,,,
advanced,48,,36,intersection,,,
advanced,48,,37,quest,,,
advanced,48,,38,linear,,,
advanced,48,,39,landslide,,,
advanced,48,,40,plausible,,,
advanced,49,,1,endow,,,
advanced,49,,2,extrinsic,,,
advanced,49,,3,merge,,,
advanced,49,,4,frantic,,,
advanced,49,,5,moan,,,
advanced,49,,6,merchandise,,,
advanced,49,,7,respectively,,,
advanced,49,,8,subdue,,,
advanced,49,,9,conviction,,,
advanced,49,,10,stout,,,
advanced,49,,11,reckon,,,
advanced,49,,12,enchant,,,
advanced,49,,13,entail,,,
advanced,49,,14,demolish,,,
advanced,49,,15,degenerate,,,
advanced,49,,16,sentiment,,,
advanced,49,,17,offspring,,,
advanced,49,,18,detest,,,
advanced,49,,19,tackle,,,
advanced,49,,20,defy,,,
advanced,49,,21,inference,,,
advanced,49,,22,refraction,,,
advanced,49,,23,dusk,,,
advanced,49,,24,detach,,,
advanced,49,,25,antagonist,,,
advanced,49,,26,thrust,,,
advanced,49,,27,creed,,,
advanced,49,,28,equate,,,
advanced,49,,29,misplace,,,
advanced,49,,30,auditory,,,
advanced,49,,31,missionary,,,
advanced,49,,32,cosmopolitan,,,
advanced,49,,33,secondhand,,,
advanced,49,,34,multiple,,,
advanced,49,,35,embed,,,
advanced,49,,36,propel,,,
advanced,49,,37,reptile,,,
advanced,49,,38,erosion,,,
advanced,49,,39,feat,,,
advanced,49,,40,utensil,,,
advanced,50,,1,penetrate,,,
advanced,50,,2,intrude,,,
advanced,50,,3,notable,,,
advanced,50,,4,grumble,,,
advanced,50,,5,landfill,,,
advanced,50,,6,scrutiny,,,
advanced,50,,7,reckless,,,
advanced,50,,8,synthetic,,,
advanced,50,,9,productive,,,
advanced,50,,10,outset,,,
advanced,50,,11,peril,,,
advanced,50,,12,rage,,,
advanced,50,,13,kidnap,,,
advanced,50,,14,liable,,,
advanced,50,,15,insane,,,
advanced,50,,16,pitfall,,,
advanced,50,,17,radius,,,
advanced,50,,18,hybrid,,,
advanced,50,,19,uncover,,,
advanced,50,,20,limb,,,
advanced,50,,21,setback,,,
advanced,50,,22,prudent,,,
advanced,50,,23,solidify,,,
advanced,50,,24,grudge,,,
advanced,50,,25,transcend,,,
advanced,50,,26,tangle,,,
advanced,50,,27,subsidy,,,
advanced,50,,28,ambiguous,,,
advanced,50,,29,enthusiasm,,,
advanced,50,,30,bankruptcy,,,
advanced,50,,31,pollination,,,
advanced,50,,32,prosper,,,
advanced,50,,33,phase,,,
advanced,50,,34,veterinarian,,,
advanced,50,,35,counterattack,,,
advanced,50,,36,cumulative,,,
advanced,50,,37,infrastructure,,,
advanced,50,,38,wound,,,
advanced,50,,39,discrete,,,
advanced,50,,40,fluctuation,,,
